vict_descent,area,crm_cd,premis_cd,weapon_used_cd,age_group,time_group
1,12,210,101.0,400.0,1.0,3.0
1,1,625,0.0,400.0,2.0,4.0
1,1,761,102.0,0.0,2.0,4.0
1,16,230,0.0,500.0,5.0,2.0
1,8,310,501.0,500.0,5.0,4.0
2,1,624,102.0,500.0,2.0,2.0
1,8,626,501.0,400.0,3.0,2.0
1,5,0,101.0,106.0,1.0,1.0
1,10,0,101.0,400.0,1.0,4.0
1,12,230,203.0,106.0,1.0,3.0
2,21,236,101.0,400.0,2.0,4.0
1,3,626,108.0,400.0,4.0,4.0
1,10,230,101.0,512.0,4.0,3.0
1,18,236,501.0,400.0,2.0,2.0
1,20,761,101.0,102.0,2.0,3.0
1,17,626,502.0,400.0,4.0,4.0
1,13,230,0.0,308.0,5.0,3.0
2,12,624,0.0,500.0,3.0,4.0
1,4,626,501.0,400.0,4.0,3.0
1,14,210,101.0,400.0,3.0,4.0
1,4,761,101.0,0.0,5.0,4.0
1,4,624,501.0,400.0,2.0,4.0
1,6,624,108.0,400.0,2.0,1.0
1,15,624,0.0,400.0,5.0,3.0
1,18,624,108.0,400.0,3.0,3.0
1,21,626,501.0,400.0,4.0,4.0
1,13,624,101.0,400.0,5.0,3.0
1,3,626,0.0,400.0,4.0,4.0
1,6,0,502.0,500.0,5.0,2.0
1,4,236,501.0,400.0,2.0,3.0
1,20,624,101.0,400.0,5.0,4.0
1,4,930,0.0,511.0,2.0,3.0
2,12,230,108.0,512.0,5.0,3.0
1,5,230,101.0,106.0,2.0,3.0
1,10,624,501.0,400.0,3.0,4.0
1,19,626,101.0,0.0,1.0,4.0
1,20,930,108.0,511.0,4.0,4.0
1,10,230,108.0,500.0,5.0,3.0
1,19,624,501.0,400.0,5.0,3.0
1,2,210,301.0,511.0,1.0,3.0
2,12,0,0.0,400.0,2.0,4.0
2,18,624,501.0,400.0,3.0,3.0
2,1,230,102.0,500.0,2.0,4.0
1,18,625,501.0,400.0,1.0,1.0
1,15,624,102.0,400.0,5.0,3.0
1,14,0,0.0,500.0,5.0,3.0
2,15,626,0.0,400.0,2.0,2.0
1,10,210,0.0,109.0,3.0,4.0
1,15,625,402.0,400.0,2.0,2.0
1,17,310,0.0,500.0,1.0,4.0
1,7,230,101.0,307.0,3.0,4.0
1,17,624,501.0,400.0,4.0,4.0
2,18,236,501.0,400.0,3.0,3.0
1,12,236,101.0,307.0,2.0,4.0
2,2,624,0.0,400.0,4.0,4.0
1,16,761,501.0,511.0,5.0,2.0
1,12,0,102.0,109.0,2.0,1.0
1,8,310,502.0,500.0,3.0,4.0
1,19,626,502.0,400.0,2.0,4.0
2,18,230,101.0,106.0,3.0,3.0
1,2,230,108.0,312.0,5.0,3.0
1,4,210,402.0,200.0,1.0,3.0
2,11,624,402.0,400.0,2.0,3.0
2,18,220,0.0,109.0,3.0,3.0
1,6,930,102.0,511.0,2.0,3.0
1,9,236,101.0,307.0,3.0,4.0
1,18,230,101.0,106.0,3.0,2.0
1,4,624,501.0,400.0,2.0,4.0
2,9,626,502.0,400.0,2.0,4.0
1,14,624,501.0,400.0,5.0,3.0
1,6,761,101.0,0.0,5.0,3.0
1,19,230,108.0,512.0,4.0,4.0
1,14,310,501.0,500.0,5.0,4.0
1,13,230,101.0,500.0,3.0,4.0
2,18,230,501.0,400.0,1.0,2.0
2,12,761,108.0,102.0,4.0,4.0
1,11,220,101.0,0.0,1.0,4.0
2,1,761,102.0,0.0,3.0,3.0
2,13,624,101.0,400.0,3.0,3.0
1,4,624,502.0,400.0,5.0,3.0
1,19,624,0.0,400.0,1.0,3.0
1,3,310,0.0,312.0,2.0,4.0
1,18,624,501.0,400.0,2.0,4.0
1,14,624,101.0,400.0,4.0,4.0
1,14,0,502.0,400.0,1.0,4.0
1,1,626,101.0,500.0,5.0,3.0
2,12,230,102.0,109.0,1.0,3.0
1,4,624,108.0,400.0,1.0,3.0
1,14,310,0.0,500.0,3.0,3.0
1,11,0,102.0,400.0,3.0,2.0
1,12,0,501.0,0.0,1.0,4.0
1,4,230,102.0,106.0,2.0,4.0
1,19,624,101.0,400.0,5.0,1.0
1,2,0,210.0,400.0,5.0,3.0
2,6,626,101.0,400.0,4.0,4.0
1,13,230,501.0,212.0,5.0,3.0
1,11,210,0.0,400.0,2.0,4.0
1,15,626,108.0,400.0,4.0,2.0
1,2,626,102.0,400.0,2.0,4.0
2,3,230,101.0,102.0,3.0,3.0
1,9,740,108.0,0.0,5.0,3.0
1,9,624,402.0,400.0,4.0,2.0
1,18,220,108.0,0.0,1.0,2.0
1,10,624,501.0,400.0,5.0,4.0
1,13,624,301.0,0.0,2.0,3.0
1,21,624,502.0,400.0,2.0,3.0
1,12,761,101.0,102.0,4.0,4.0
1,3,626,501.0,400.0,5.0,3.0
1,15,626,502.0,400.0,2.0,4.0
1,5,626,502.0,400.0,2.0,4.0
1,2,0,101.0,307.0,2.0,3.0
2,18,624,502.0,400.0,3.0,2.0
1,2,626,501.0,400.0,2.0,1.0
1,21,626,501.0,400.0,2.0,4.0
1,2,210,203.0,400.0,1.0,3.0
2,6,236,101.0,400.0,2.0,4.0
1,6,310,210.0,500.0,1.0,2.0
2,18,626,101.0,400.0,4.0,2.0
1,15,210,101.0,102.0,5.0,2.0
1,10,624,501.0,400.0,5.0,1.0
2,18,626,101.0,400.0,3.0,4.0
2,1,624,102.0,400.0,4.0,3.0
2,21,236,502.0,400.0,3.0,3.0
1,11,624,101.0,400.0,5.0,4.0
2,3,740,501.0,0.0,5.0,2.0
1,16,0,501.0,400.0,5.0,2.0
2,12,210,501.0,400.0,3.0,4.0
1,1,220,101.0,400.0,3.0,3.0
2,5,761,101.0,102.0,2.0,3.0
1,18,230,101.0,0.0,3.0,4.0
2,1,624,102.0,400.0,5.0,3.0
1,6,761,102.0,200.0,2.0,2.0
1,13,626,501.0,400.0,2.0,4.0
1,13,624,101.0,400.0,2.0,4.0
1,6,930,0.0,511.0,3.0,2.0
1,15,624,0.0,400.0,1.0,3.0
2,3,121,501.0,400.0,2.0,3.0
1,16,626,501.0,400.0,1.0,3.0
1,17,230,0.0,500.0,3.0,3.0
2,12,0,103.0,0.0,3.0,4.0
1,6,0,502.0,500.0,5.0,4.0
1,14,0,102.0,500.0,3.0,1.0
1,16,0,101.0,500.0,3.0,3.0
2,3,930,0.0,0.0,2.0,3.0
1,12,210,101.0,400.0,2.0,2.0
1,20,930,102.0,511.0,5.0,2.0
2,2,625,0.0,400.0,3.0,3.0
1,18,210,102.0,400.0,5.0,4.0
1,5,624,203.0,500.0,5.0,3.0
2,3,210,101.0,102.0,2.0,1.0
1,9,121,502.0,400.0,1.0,4.0
1,20,624,101.0,400.0,1.0,3.0
2,3,624,108.0,400.0,3.0,3.0
1,5,624,101.0,400.0,2.0,4.0
1,8,0,0.0,511.0,1.0,3.0
1,20,230,501.0,102.0,3.0,2.0
1,6,624,108.0,400.0,2.0,3.0
1,12,624,104.0,400.0,3.0,2.0
2,12,624,203.0,500.0,3.0,3.0
2,12,626,501.0,400.0,4.0,2.0
1,17,626,101.0,400.0,3.0,4.0
1,21,230,101.0,512.0,2.0,4.0
1,3,230,0.0,0.0,4.0,2.0
1,9,121,502.0,400.0,3.0,4.0
1,2,210,101.0,400.0,1.0,3.0
2,3,626,501.0,400.0,3.0,4.0
1,19,624,101.0,400.0,5.0,3.0
1,8,0,502.0,400.0,5.0,2.0
1,7,236,502.0,400.0,4.0,4.0
1,19,624,102.0,400.0,3.0,4.0
1,13,0,0.0,500.0,4.0,2.0
1,1,930,0.0,511.0,4.0,4.0
2,10,627,0.0,400.0,1.0,2.0
1,21,930,203.0,511.0,4.0,3.0
1,11,624,0.0,400.0,3.0,2.0
1,18,627,501.0,400.0,1.0,1.0
1,13,210,101.0,0.0,5.0,4.0
1,8,210,301.0,400.0,1.0,4.0
1,9,626,502.0,400.0,4.0,3.0
1,14,626,501.0,400.0,5.0,3.0
1,17,624,501.0,400.0,5.0,4.0
2,12,627,501.0,400.0,1.0,3.0
2,3,626,101.0,400.0,4.0,2.0
2,7,624,0.0,400.0,4.0,4.0
1,20,626,502.0,400.0,3.0,3.0
1,12,210,108.0,106.0,1.0,2.0
1,3,626,501.0,400.0,2.0,4.0
1,21,210,101.0,400.0,5.0,4.0
1,15,624,502.0,400.0,3.0,4.0
2,20,761,502.0,200.0,3.0,3.0
2,20,624,0.0,400.0,2.0,3.0
1,1,230,102.0,0.0,4.0,3.0
1,16,624,0.0,400.0,1.0,3.0
2,5,210,102.0,400.0,5.0,3.0
1,21,624,101.0,400.0,3.0,3.0
1,18,624,501.0,400.0,5.0,3.0
1,14,624,0.0,400.0,1.0,4.0
1,18,0,101.0,106.0,4.0,4.0
1,1,624,0.0,400.0,2.0,4.0
1,7,624,102.0,400.0,5.0,3.0
1,20,0,0.0,400.0,1.0,3.0
1,20,624,108.0,400.0,5.0,2.0
1,1,310,203.0,500.0,5.0,4.0
2,1,761,502.0,102.0,3.0,3.0
1,2,230,502.0,0.0,3.0,3.0
1,10,230,102.0,102.0,2.0,4.0
1,14,0,101.0,500.0,3.0,3.0
2,3,626,502.0,500.0,5.0,3.0
1,4,624,501.0,400.0,4.0,4.0
1,13,626,501.0,400.0,3.0,3.0
1,17,310,210.0,500.0,1.0,2.0
1,6,220,0.0,400.0,1.0,4.0
2,18,930,501.0,511.0,4.0,3.0
1,20,626,502.0,400.0,5.0,3.0
1,19,236,0.0,0.0,5.0,4.0
1,5,210,103.0,400.0,3.0,2.0
1,2,626,502.0,400.0,3.0,3.0
1,10,0,101.0,102.0,2.0,4.0
1,1,0,0.0,400.0,5.0,2.0
2,2,761,109.0,200.0,3.0,4.0
2,21,624,402.0,500.0,2.0,4.0
1,2,626,502.0,400.0,4.0,4.0
1,2,624,101.0,400.0,2.0,2.0
1,18,230,102.0,0.0,4.0,4.0
1,14,740,101.0,500.0,4.0,4.0
1,13,0,108.0,500.0,5.0,3.0
1,2,210,101.0,102.0,3.0,4.0
1,12,624,501.0,400.0,3.0,3.0
1,21,860,108.0,400.0,2.0,3.0
1,17,0,501.0,400.0,2.0,4.0
2,12,624,101.0,500.0,3.0,4.0
2,13,626,501.0,400.0,3.0,4.0
1,6,230,203.0,500.0,3.0,4.0
1,18,230,0.0,106.0,2.0,3.0
1,3,625,210.0,400.0,2.0,4.0
1,1,230,102.0,512.0,2.0,3.0
1,10,624,0.0,400.0,3.0,3.0
1,16,0,101.0,102.0,1.0,2.0
1,21,210,0.0,102.0,1.0,3.0
2,2,0,502.0,400.0,3.0,4.0
1,12,626,101.0,400.0,2.0,3.0
1,19,310,210.0,0.0,1.0,2.0
2,1,624,0.0,400.0,4.0,4.0
1,19,761,502.0,511.0,5.0,4.0
1,10,626,502.0,400.0,4.0,2.0
2,2,626,101.0,400.0,2.0,4.0
1,15,626,502.0,400.0,3.0,3.0
1,17,0,101.0,102.0,4.0,4.0
1,1,624,108.0,400.0,3.0,2.0
1,15,930,203.0,511.0,2.0,3.0
1,7,626,502.0,400.0,5.0,4.0
1,1,210,0.0,400.0,3.0,3.0
1,17,626,101.0,400.0,3.0,2.0
2,3,230,101.0,102.0,4.0,2.0
1,3,210,108.0,102.0,1.0,4.0
1,6,0,502.0,400.0,2.0,1.0
1,4,930,501.0,511.0,5.0,2.0
1,18,624,103.0,400.0,2.0,3.0
1,1,210,101.0,400.0,5.0,2.0
1,20,210,402.0,0.0,1.0,4.0
1,2,624,0.0,400.0,3.0,2.0
1,2,0,501.0,400.0,3.0,2.0
2,7,626,502.0,400.0,3.0,2.0
1,4,624,101.0,400.0,1.0,3.0
1,8,0,501.0,400.0,1.0,3.0
1,15,761,101.0,102.0,2.0,4.0
1,13,930,501.0,511.0,1.0,4.0
1,4,624,203.0,400.0,5.0,3.0
1,14,236,122.0,0.0,3.0,3.0
1,2,624,502.0,400.0,3.0,4.0
1,11,230,102.0,312.0,4.0,4.0
1,15,624,101.0,400.0,3.0,3.0
2,17,310,502.0,400.0,5.0,3.0
1,11,230,501.0,400.0,5.0,3.0
1,11,210,402.0,400.0,1.0,2.0
1,1,0,502.0,400.0,5.0,1.0
1,2,230,0.0,200.0,2.0,1.0
1,4,624,108.0,500.0,3.0,2.0
1,17,625,0.0,500.0,1.0,4.0
1,1,230,108.0,0.0,2.0,4.0
1,6,626,502.0,500.0,3.0,3.0
1,20,230,301.0,0.0,3.0,3.0
1,17,624,502.0,400.0,2.0,4.0
1,18,230,0.0,308.0,2.0,2.0
1,15,230,102.0,102.0,2.0,2.0
1,19,236,0.0,212.0,2.0,4.0
1,7,0,101.0,307.0,1.0,4.0
1,16,236,502.0,0.0,2.0,1.0
1,20,624,0.0,400.0,5.0,4.0
1,4,624,502.0,400.0,2.0,2.0
1,12,230,101.0,102.0,2.0,4.0
1,16,626,501.0,400.0,2.0,4.0
1,4,626,502.0,400.0,3.0,3.0
1,20,626,502.0,400.0,5.0,4.0
1,13,0,101.0,400.0,1.0,4.0
1,6,230,502.0,308.0,5.0,3.0
1,8,310,502.0,312.0,1.0,3.0
1,15,624,501.0,400.0,4.0,3.0
1,4,740,122.0,500.0,4.0,4.0
2,19,626,502.0,500.0,3.0,2.0
2,13,761,501.0,0.0,5.0,2.0
2,3,626,122.0,400.0,2.0,4.0
1,1,230,0.0,400.0,4.0,4.0
1,13,626,501.0,400.0,2.0,4.0
1,6,230,101.0,307.0,2.0,3.0
1,17,310,502.0,500.0,5.0,3.0
1,15,626,501.0,400.0,3.0,4.0
1,15,0,101.0,400.0,3.0,3.0
1,20,220,101.0,200.0,1.0,3.0
1,1,740,210.0,312.0,1.0,2.0
2,18,624,502.0,400.0,4.0,1.0
1,6,220,203.0,0.0,1.0,1.0
1,10,624,502.0,511.0,5.0,2.0
1,18,0,0.0,400.0,1.0,3.0
1,16,310,210.0,500.0,1.0,1.0
1,3,236,108.0,307.0,2.0,3.0
1,2,624,0.0,500.0,2.0,2.0
1,6,626,502.0,400.0,3.0,3.0
1,14,230,0.0,306.0,3.0,1.0
1,12,210,101.0,400.0,2.0,4.0
1,18,624,101.0,400.0,5.0,2.0
1,12,210,101.0,102.0,1.0,4.0
2,1,230,502.0,308.0,5.0,2.0
1,13,310,501.0,400.0,3.0,3.0
1,2,626,122.0,400.0,2.0,1.0
1,10,930,501.0,511.0,3.0,3.0
2,5,0,0.0,500.0,4.0,1.0
1,19,626,101.0,400.0,3.0,4.0
2,12,121,103.0,400.0,3.0,1.0
2,12,230,501.0,0.0,3.0,4.0
1,12,626,501.0,400.0,3.0,4.0
2,9,626,502.0,400.0,4.0,3.0
1,2,230,101.0,0.0,4.0,4.0
1,2,626,502.0,400.0,2.0,4.0
1,6,310,203.0,500.0,1.0,4.0
1,20,210,101.0,102.0,3.0,2.0
1,1,0,0.0,400.0,3.0,4.0
1,9,626,502.0,400.0,3.0,1.0
1,3,625,203.0,400.0,3.0,4.0
1,5,626,501.0,500.0,5.0,3.0
2,12,230,101.0,500.0,5.0,1.0
1,9,930,101.0,511.0,5.0,4.0
1,2,624,502.0,400.0,3.0,4.0
1,1,624,203.0,400.0,2.0,2.0
1,18,626,108.0,500.0,3.0,4.0
1,3,624,0.0,400.0,3.0,4.0
1,4,624,203.0,400.0,4.0,3.0
1,2,626,502.0,400.0,2.0,3.0
1,12,0,101.0,400.0,1.0,3.0
1,17,0,101.0,0.0,1.0,4.0
1,15,310,210.0,500.0,1.0,1.0
1,16,624,109.0,400.0,2.0,4.0
2,6,230,108.0,0.0,2.0,3.0
1,10,230,101.0,0.0,3.0,4.0
1,16,930,203.0,511.0,2.0,3.0
1,2,624,102.0,400.0,4.0,3.0
1,5,627,210.0,400.0,1.0,3.0
1,8,624,102.0,400.0,5.0,4.0
1,13,626,501.0,400.0,2.0,2.0
1,1,626,502.0,400.0,2.0,1.0
2,18,626,0.0,400.0,4.0,4.0
1,2,230,101.0,102.0,3.0,4.0
1,18,230,101.0,109.0,4.0,4.0
1,19,626,502.0,400.0,3.0,4.0
2,12,220,101.0,102.0,5.0,4.0
2,13,624,102.0,500.0,5.0,4.0
1,21,860,501.0,400.0,3.0,3.0
1,2,740,502.0,306.0,1.0,1.0
1,20,930,210.0,511.0,4.0,3.0
1,18,210,101.0,102.0,5.0,4.0
2,3,230,101.0,400.0,1.0,4.0
1,20,624,502.0,400.0,4.0,3.0
1,2,627,502.0,400.0,1.0,3.0
2,18,761,101.0,109.0,2.0,3.0
1,6,0,0.0,500.0,1.0,3.0
1,19,930,501.0,511.0,4.0,4.0
1,12,230,101.0,207.0,4.0,4.0
1,10,0,101.0,307.0,1.0,3.0
1,12,624,210.0,400.0,5.0,4.0
1,17,930,501.0,511.0,4.0,3.0
2,20,761,102.0,512.0,1.0,3.0
1,9,624,0.0,400.0,5.0,3.0
1,6,930,502.0,511.0,5.0,2.0
1,6,860,0.0,400.0,5.0,3.0
1,9,210,101.0,511.0,2.0,4.0
1,10,624,0.0,400.0,5.0,4.0
2,3,230,501.0,109.0,2.0,4.0
1,19,930,501.0,511.0,5.0,4.0
1,1,761,101.0,102.0,3.0,4.0
1,18,210,301.0,500.0,4.0,4.0
1,3,624,501.0,400.0,4.0,2.0
2,7,230,501.0,307.0,5.0,2.0
1,12,0,0.0,400.0,1.0,3.0
1,10,230,501.0,0.0,3.0,4.0
1,19,0,502.0,400.0,1.0,4.0
1,14,310,501.0,500.0,4.0,3.0
1,11,310,203.0,500.0,1.0,1.0
2,12,761,101.0,102.0,5.0,4.0
1,15,624,502.0,400.0,2.0,4.0
1,5,624,203.0,400.0,5.0,3.0
1,13,230,502.0,500.0,4.0,4.0
2,3,625,0.0,500.0,4.0,2.0
1,21,624,101.0,400.0,2.0,4.0
1,19,761,103.0,0.0,4.0,2.0
1,9,624,0.0,400.0,4.0,3.0
1,14,0,102.0,500.0,2.0,2.0
1,14,236,501.0,400.0,3.0,1.0
2,5,761,101.0,106.0,4.0,4.0
1,20,210,109.0,400.0,1.0,4.0
1,20,230,0.0,207.0,2.0,3.0
1,14,624,0.0,400.0,4.0,3.0
1,12,210,0.0,400.0,1.0,3.0
1,13,624,101.0,400.0,1.0,2.0
2,3,624,102.0,400.0,5.0,3.0
1,17,0,501.0,500.0,5.0,4.0
1,12,624,0.0,400.0,3.0,3.0
2,7,624,102.0,400.0,5.0,4.0
2,3,740,122.0,500.0,3.0,2.0
1,17,0,0.0,400.0,2.0,3.0
2,3,230,501.0,500.0,5.0,3.0
1,10,0,0.0,312.0,1.0,2.0
1,7,210,203.0,102.0,1.0,3.0
1,2,230,101.0,400.0,3.0,2.0
1,2,0,502.0,400.0,1.0,3.0
1,14,0,0.0,0.0,2.0,3.0
1,11,0,501.0,106.0,4.0,3.0
1,18,626,501.0,400.0,4.0,3.0
1,6,624,109.0,400.0,5.0,4.0
1,13,0,101.0,102.0,1.0,4.0
1,20,236,502.0,0.0,2.0,4.0
1,3,860,102.0,400.0,3.0,3.0
1,20,624,502.0,400.0,1.0,4.0
2,6,624,0.0,400.0,4.0,4.0
1,2,236,502.0,400.0,3.0,4.0
1,1,0,101.0,500.0,3.0,3.0
2,3,625,210.0,500.0,2.0,4.0
1,6,624,101.0,400.0,4.0,3.0
2,15,624,101.0,400.0,5.0,4.0
1,18,0,502.0,400.0,1.0,4.0
1,7,761,0.0,0.0,2.0,3.0
1,14,626,502.0,400.0,4.0,4.0
1,12,230,502.0,500.0,4.0,2.0
2,2,626,502.0,400.0,2.0,3.0
1,17,310,0.0,500.0,1.0,2.0
1,12,210,203.0,102.0,1.0,3.0
1,12,761,101.0,0.0,4.0,3.0
1,18,220,0.0,207.0,5.0,3.0
1,6,624,101.0,400.0,2.0,4.0
1,9,624,0.0,400.0,1.0,3.0
1,14,624,0.0,400.0,4.0,1.0
2,20,930,501.0,511.0,2.0,3.0
1,15,624,502.0,400.0,2.0,3.0
1,2,0,0.0,0.0,1.0,3.0
1,13,230,0.0,0.0,5.0,3.0
2,4,624,0.0,400.0,4.0,4.0
1,10,236,502.0,400.0,4.0,1.0
2,7,626,502.0,400.0,3.0,4.0
1,7,624,101.0,400.0,1.0,3.0
1,4,624,501.0,400.0,2.0,4.0
1,13,625,0.0,400.0,3.0,2.0
1,16,930,501.0,511.0,5.0,3.0
2,13,930,122.0,511.0,4.0,4.0
1,10,624,501.0,400.0,4.0,4.0
1,4,230,203.0,0.0,4.0,3.0
1,12,624,102.0,400.0,1.0,3.0
1,5,210,301.0,102.0,1.0,2.0
1,7,624,101.0,400.0,5.0,3.0
1,10,230,102.0,102.0,5.0,4.0
1,12,625,0.0,400.0,5.0,2.0
2,8,740,102.0,400.0,5.0,4.0
1,8,624,502.0,400.0,5.0,3.0
1,13,740,122.0,102.0,2.0,4.0
2,12,626,501.0,400.0,3.0,1.0
1,10,210,108.0,400.0,5.0,3.0
1,1,230,301.0,400.0,5.0,3.0
2,12,624,101.0,400.0,5.0,4.0
1,2,626,502.0,400.0,4.0,3.0
1,13,624,102.0,0.0,5.0,2.0
1,2,210,103.0,511.0,1.0,3.0
1,20,230,101.0,312.0,4.0,2.0
2,1,230,101.0,200.0,5.0,1.0
1,19,624,501.0,400.0,2.0,4.0
1,12,626,501.0,400.0,4.0,3.0
1,5,761,101.0,102.0,1.0,4.0
1,17,624,501.0,400.0,3.0,4.0
1,12,0,101.0,109.0,1.0,3.0
1,21,624,0.0,400.0,5.0,2.0
1,7,624,102.0,400.0,3.0,4.0
1,2,210,101.0,400.0,3.0,3.0
1,4,624,0.0,400.0,4.0,1.0
1,12,740,101.0,500.0,4.0,3.0
2,18,626,0.0,400.0,1.0,2.0
1,19,624,0.0,400.0,3.0,4.0
1,21,210,0.0,0.0,5.0,3.0
1,2,627,102.0,400.0,1.0,4.0
1,6,230,203.0,512.0,2.0,4.0
1,9,626,502.0,400.0,3.0,2.0
1,17,310,501.0,500.0,5.0,2.0
2,12,230,101.0,106.0,2.0,3.0
1,20,624,108.0,400.0,5.0,4.0
1,2,310,0.0,400.0,1.0,2.0
1,4,626,0.0,400.0,2.0,3.0
1,4,624,0.0,400.0,1.0,2.0
1,2,230,103.0,0.0,2.0,3.0
1,17,624,101.0,400.0,3.0,4.0
1,20,624,203.0,400.0,5.0,3.0
1,5,210,102.0,102.0,1.0,4.0
1,12,230,101.0,109.0,1.0,3.0
1,11,0,101.0,102.0,1.0,3.0
1,18,210,502.0,500.0,1.0,4.0
1,8,626,102.0,500.0,4.0,2.0
1,6,860,102.0,400.0,2.0,3.0
1,1,624,502.0,400.0,5.0,2.0
2,15,220,101.0,106.0,1.0,3.0
1,6,220,503.0,400.0,2.0,3.0
2,12,236,501.0,400.0,3.0,4.0
1,17,761,0.0,500.0,5.0,3.0
1,17,310,0.0,500.0,1.0,3.0
2,4,236,502.0,400.0,2.0,2.0
1,5,0,0.0,400.0,5.0,4.0
1,20,626,102.0,400.0,2.0,4.0
1,13,236,101.0,207.0,3.0,4.0
1,6,236,502.0,512.0,2.0,2.0
1,20,230,102.0,312.0,5.0,4.0
1,15,740,101.0,306.0,3.0,3.0
1,20,624,501.0,400.0,5.0,2.0
1,1,230,101.0,102.0,2.0,3.0
1,2,230,101.0,500.0,2.0,4.0
1,10,624,501.0,400.0,5.0,4.0
1,21,626,501.0,400.0,2.0,3.0
2,4,236,101.0,400.0,2.0,3.0
1,15,230,108.0,307.0,3.0,4.0
1,14,0,210.0,511.0,1.0,3.0
1,15,930,203.0,511.0,4.0,4.0
1,2,210,101.0,102.0,4.0,2.0
1,2,230,102.0,0.0,2.0,4.0
2,1,210,102.0,102.0,5.0,4.0
1,6,0,502.0,400.0,1.0,3.0
1,10,740,122.0,200.0,2.0,3.0
1,16,624,501.0,400.0,5.0,4.0
1,1,624,101.0,400.0,3.0,2.0
1,12,0,501.0,207.0,2.0,4.0
1,1,624,102.0,400.0,2.0,4.0
1,1,624,0.0,400.0,5.0,4.0
1,5,761,501.0,0.0,3.0,4.0
1,21,930,0.0,511.0,3.0,3.0
1,16,0,0.0,0.0,1.0,3.0
1,14,860,501.0,400.0,4.0,4.0
1,19,230,501.0,308.0,5.0,2.0
1,6,626,101.0,400.0,3.0,3.0
1,14,624,203.0,400.0,5.0,4.0
2,8,624,102.0,400.0,2.0,3.0
1,18,761,104.0,102.0,3.0,4.0
1,15,626,502.0,400.0,2.0,3.0
1,2,0,122.0,500.0,3.0,4.0
1,12,230,101.0,102.0,2.0,3.0
1,3,626,502.0,400.0,4.0,2.0
1,7,210,102.0,400.0,2.0,4.0
1,1,230,502.0,500.0,3.0,2.0
2,14,236,503.0,400.0,4.0,4.0
2,7,230,102.0,207.0,4.0,3.0
1,7,624,203.0,400.0,3.0,2.0
1,13,210,0.0,109.0,1.0,3.0
1,1,220,203.0,400.0,5.0,4.0
1,21,230,0.0,200.0,2.0,3.0
2,17,230,210.0,512.0,3.0,3.0
1,6,0,101.0,400.0,1.0,3.0
2,6,626,502.0,400.0,4.0,2.0
1,4,626,102.0,400.0,3.0,4.0
2,12,624,501.0,400.0,2.0,2.0
1,7,210,122.0,400.0,2.0,3.0
1,8,761,502.0,200.0,4.0,3.0
1,16,740,122.0,306.0,3.0,3.0
2,8,230,0.0,102.0,3.0,1.0
1,19,761,101.0,102.0,3.0,4.0
1,20,236,502.0,400.0,2.0,2.0
2,13,624,104.0,400.0,5.0,2.0
2,1,626,502.0,500.0,2.0,1.0
1,4,626,501.0,400.0,2.0,4.0
1,8,625,101.0,500.0,5.0,3.0
1,7,761,501.0,500.0,4.0,4.0
1,16,210,501.0,102.0,5.0,3.0
1,18,624,501.0,400.0,2.0,4.0
1,6,625,101.0,400.0,2.0,4.0
1,3,210,108.0,0.0,3.0,4.0
1,17,624,0.0,400.0,3.0,2.0
2,12,930,501.0,511.0,2.0,4.0
1,9,230,101.0,212.0,3.0,3.0
1,13,230,101.0,212.0,1.0,1.0
1,20,624,102.0,400.0,4.0,4.0
1,19,761,108.0,0.0,2.0,4.0
1,6,625,102.0,500.0,4.0,4.0
1,10,930,501.0,511.0,5.0,2.0
2,18,761,0.0,511.0,2.0,3.0
1,17,210,102.0,102.0,4.0,2.0
1,10,0,0.0,400.0,1.0,4.0
1,17,121,501.0,400.0,1.0,2.0
1,16,761,501.0,0.0,3.0,4.0
1,21,310,0.0,500.0,1.0,1.0
2,6,210,122.0,102.0,3.0,1.0
1,9,626,502.0,400.0,4.0,3.0
2,1,626,502.0,400.0,5.0,4.0
1,14,0,0.0,400.0,1.0,3.0
1,14,0,0.0,500.0,2.0,4.0
2,18,761,501.0,207.0,1.0,4.0
1,14,624,104.0,306.0,2.0,4.0
1,20,626,502.0,400.0,3.0,3.0
1,13,230,101.0,307.0,2.0,3.0
1,4,0,501.0,511.0,2.0,3.0
1,21,626,501.0,400.0,3.0,4.0
2,17,624,108.0,400.0,3.0,3.0
1,6,0,102.0,511.0,2.0,3.0
1,13,624,0.0,400.0,4.0,3.0
1,17,626,203.0,400.0,4.0,3.0
2,18,624,501.0,400.0,5.0,2.0
1,20,624,502.0,500.0,5.0,4.0
2,1,0,108.0,0.0,5.0,4.0
1,11,0,0.0,511.0,1.0,4.0
1,13,0,0.0,0.0,3.0,3.0
1,21,626,101.0,400.0,4.0,3.0
1,2,230,102.0,512.0,5.0,2.0
1,19,0,502.0,400.0,1.0,3.0
2,3,210,108.0,102.0,2.0,3.0
1,3,0,502.0,500.0,4.0,1.0
1,9,626,502.0,400.0,3.0,4.0
1,14,761,101.0,0.0,3.0,4.0
1,9,626,108.0,400.0,3.0,3.0
2,3,624,502.0,400.0,5.0,2.0
1,6,310,502.0,500.0,5.0,3.0
1,11,0,501.0,500.0,4.0,4.0
1,15,624,104.0,400.0,2.0,3.0
1,12,624,101.0,400.0,5.0,3.0
1,9,624,501.0,400.0,2.0,1.0
2,12,230,501.0,0.0,5.0,1.0
